,County,State,City,Pollutant,Date,total_population,cumulative_cases,cumulative_deaths,new_cases,new_deaths
37129,Monongalia,West Virginia,Morgantown,10.0,2020-02-12,105252.0,0,0,0.0,0.0
37130,Monongalia,West Virginia,Morgantown,4.1,2020-02-15,105252.0,0,0,0.0,0.0
37131,Monongalia,West Virginia,Morgantown,6.3,2020-02-18,105252.0,0,0,0.0,0.0
37132,Monongalia,West Virginia,Morgantown,5.5,2020-02-21,105252.0,0,0,0.0,0.0
37133,Monongalia,West Virginia,Morgantown,7.4,2020-02-24,105252.0,0,0,0.0,0.0
37134,Monongalia,West Virginia,Morgantown,3.6,2020-02-27,105252.0,0,0,0.0,0.0
37135,Monongalia,West Virginia,Morgantown,4.0,2020-03-01,105252.0,0,0,0.0,0.0
37136,Monongalia,West Virginia,Morgantown,3.7,2020-03-04,105252.0,0,0,0.0,0.0
37137,Monongalia,West Virginia,Morgantown,3.7,2020-03-07,105252.0,0,0,0.0,0.0
37138,Monongalia,West Virginia,Morgantown,5.2,2020-03-10,105252.0,0,0,0.0,0.0
37139,Monongalia,West Virginia,Morgantown,4.1,2020-03-13,105252.0,0,0,0.0,0.0
37140,Monongalia,West Virginia,Morgantown,4.8,2020-03-16,105252.0,0,0,0.0,0.0
37141,Monongalia,West Virginia,Morgantown,4.2,2020-03-19,105252.0,0,0,0.0,0.0
37142,Monongalia,West Virginia,Morgantown,5.8,2020-03-22,105252.0,2,0,1.0,0.0
37143,Monongalia,West Virginia,Morgantown,3.3,2020-03-25,105252.0,16,0,11.0,0.0
37144,Monongalia,West Virginia,Morgantown,8.8,2020-03-28,105252.0,23,0,-1.0,0.0
37145,Monongalia,West Virginia,Morgantown,3.6,2020-03-31,105252.0,31,0,0.0,0.0
37146,Wood,West Virginia,Vienna,11.6,2020-01-22,85556.0,0,0,,
37147,Wood,West Virginia,Vienna,3.2,2020-01-25,85556.0,0,0,0.0,0.0
37148,Wood,West Virginia,Vienna,9.5,2020-01-28,85556.0,0,0,0.0,0.0
37149,Wood,West Virginia,Vienna,12.7,2020-01-31,85556.0,0,0,0.0,0.0
37150,Wood,West Virginia,Vienna,5.2,2020-02-03,85556.0,0,0,0.0,0.0
37151,Wood,West Virginia,Vienna,4.0,2020-02-06,85556.0,0,0,0.0,0.0
37152,Wood,West Virginia,Vienna,10.0,2020-02-09,85556.0,0,0,0.0,0.0
37153,Wood,West Virginia,Vienna,13.2,2020-02-12,85556.0,0,0,0.0,0.0
37154,Wood,West Virginia,Vienna,6.3,2020-02-15,85556.0,0,0,0.0,0.0
37155,Wood,West Virginia,Vienna,7.2,2020-02-18,85556.0,0,0,0.0,0.0
37156,Wood,West Virginia,Vienna,4.0,2020-02-21,85556.0,0,0,0.0,0.0
37157,Wood,West Virginia,Vienna,8.4,2020-02-24,85556.0,0,0,0.0,0.0
37158,Wood,West Virginia,Vienna,3.0,2020-02-27,85556.0,0,0,0.0,0.0
37159,Wood,West Virginia,Vienna,7.2,2020-03-01,85556.0,0,0,0.0,0.0
37160,Wood,West Virginia,Vienna,3.1,2020-03-04,85556.0,0,0,0.0,0.0
37161,Wood,West Virginia,Vienna,4.7,2020-03-07,85556.0,0,0,0.0,0.0
37162,Wood,West Virginia,Vienna,5.6,2020-03-10,85556.0,0,0,0.0,0.0
37163,Wood,West Virginia,Vienna,5.8,2020-03-16,85556.0,0,0,0.0,0.0
37164,Wood,West Virginia,Vienna,3.8,2020-03-19,85556.0,0,0,0.0,0.0
37165,Wood,West Virginia,Vienna,5.7,2020-03-22,85556.0,0,0,0.0,0.0
37166,Wood,West Virginia,Vienna,6.8,2020-03-25,85556.0,1,0,1.0,0.0
37167,Wood,West Virginia,Vienna,10.5,2020-03-28,85556.0,2,0,0.0,0.0
37168,Wood,West Virginia,Vienna,2.8,2020-03-31,85556.0,2,0,0.0,0.0
37169,Berkeley,West Virginia,Martinsburg,20.2,2020-01-22,113495.0,0,0,,
37170,Berkeley,West Virginia,Martinsburg,2.3,2020-01-25,113495.0,0,0,0.0,0.0
37171,Berkeley,West Virginia,Martinsburg,2.9,2020-01-28,113495.0,0,0,0.0,0.0
37172,Berkeley,West Virginia,Martinsburg,12.4,2020-01-31,113495.0,0,0,0.0,0.0
37173,Berkeley,West Virginia,Martinsburg,3.8,2020-02-03,113495.0,0,0,0.0,0.0
37174,Berkeley,West Virginia,Martinsburg,6.0,2020-02-06,113495.0,0,0,0.0,0.0
37175,Berkeley,West Virginia,Martinsburg,7.6,2020-02-09,113495.0,0,0,0.0,0.0
37176,Berkeley,West Virginia,Martinsburg,10.6,2020-02-12,113495.0,0,0,0.0,0.0
37177,Berkeley,West Virginia,Martinsburg,10.7,2020-02-15,113495.0,0,0,0.0,0.0
37178,Berkeley,West Virginia,Martinsburg,12.3,2020-02-18,113495.0,0,0,0.0,0.0
37179,Berkeley,West Virginia,Martinsburg,6.7,2020-02-21,113495.0,0,0,0.0,0.0
37180,Berkeley,West Virginia,Martinsburg,16.2,2020-02-24,113495.0,0,0,0.0,0.0
37181,Berkeley,West Virginia,Martinsburg,3.0,2020-02-27,113495.0,0,0,0.0,0.0
37182,Berkeley,West Virginia,Martinsburg,7.4,2020-03-01,113495.0,0,0,0.0,0.0
37183,Berkeley,West Virginia,Martinsburg,2.2,2020-03-04,113495.0,0,0,0.0,0.0
37184,Berkeley,West Virginia,Martinsburg,2.5,2020-03-07,113495.0,0,0,0.0,0.0
37185,Berkeley,West Virginia,Martinsburg,6.3,2020-03-10,113495.0,0,0,0.0,0.0
37186,Berkeley,West Virginia,Martinsburg,2.9,2020-03-13,113495.0,0,0,0.0,0.0
37187,Berkeley,West Virginia,Martinsburg,5.3,2020-03-16,113495.0,0,0,0.0,0.0
37188,Berkeley,West Virginia,Martinsburg,11.5,2020-03-19,113495.0,0,0,0.0,0.0
37189,Berkeley,West Virginia,Martinsburg,4.4,2020-03-22,113495.0,0,0,0.0,0.0
37190,Berkeley,West Virginia,Martinsburg,4.2,2020-03-25,113495.0,2,0,2.0,0.0
37191,Berkeley,West Virginia,Martinsburg,6.7,2020-03-28,113495.0,9,0,5.0,0.0
37192,Berkeley,West Virginia,Martinsburg,2.2,2020-03-31,113495.0,16,0,2.0,0.0
37193,Ohio,West Virginia,Wheeling,13.8,2020-01-22,42547.0,0,0,,
37194,Ohio,West Virginia,Wheeling,3.1,2020-01-25,42547.0,0,0,0.0,0.0
37195,Ohio,West Virginia,Wheeling,5.4,2020-01-28,42547.0,0,0,0.0,0.0
37196,Ohio,West Virginia,Wheeling,15.0,2020-01-31,42547.0,0,0,0.0,0.0
37197,Ohio,West Virginia,Wheeling,6.2,2020-02-03,42547.0,0,0,0.0,0.0
37198,Ohio,West Virginia,Wheeling,3.6,2020-02-06,42547.0,0,0,0.0,0.0
37199,Ohio,West Virginia,Wheeling,8.7,2020-02-09,42547.0,0,0,0.0,0.0
37200,Ohio,West Virginia,Wheeling,11.7,2020-02-12,42547.0,0,0,0.0,0.0
37201,Ohio,West Virginia,Wheeling,4.6,2020-02-15,42547.0,0,0,0.0,0.0
37202,Ohio,West Virginia,Wheeling,7.4,2020-02-18,42547.0,0,0,0.0,0.0
37203,Ohio,West Virginia,Wheeling,6.5,2020-02-21,42547.0,0,0,0.0,0.0
37204,Ohio,West Virginia,Wheeling,10.2,2020-02-24,42547.0,0,0,0.0,0.0
37205,Ohio,West Virginia,Wheeling,3.5,2020-02-27,42547.0,0,0,0.0,0.0
37206,Ohio,West Virginia,Wheeling,5.6,2020-03-01,42547.0,0,0,0.0,0.0
37207,Ohio,West Virginia,Wheeling,3.1,2020-03-04,42547.0,0,0,0.0,0.0
37208,Ohio,West Virginia,Wheeling,3.0,2020-03-07,42547.0,0,0,0.0,0.0
37209,Ohio,West Virginia,Wheeling,6.7,2020-03-10,42547.0,0,0,0.0,0.0
37210,Ohio,West Virginia,Wheeling,2.7,2020-03-13,42547.0,0,0,0.0,0.0
37211,Ohio,West Virginia,Wheeling,6.0,2020-03-16,42547.0,0,0,0.0,0.0
37212,Ohio,West Virginia,Wheeling,3.6,2020-03-19,42547.0,0,0,0.0,0.0
37213,Ohio,West Virginia,Wheeling,5.7,2020-03-22,42547.0,0,0,0.0,0.0
37214,Ohio,West Virginia,Wheeling,3.4,2020-03-25,42547.0,0,0,0.0,0.0
37215,Ohio,West Virginia,Wheeling,9.8,2020-03-28,42547.0,6,0,5.0,0.0
37216,Ohio,West Virginia,Wheeling,3.8,2020-03-31,42547.0,10,0,1.0,0.0
37217,Hancock,West Virginia,Weirton,22.0,2020-01-22,29680.0,0,0,,
37218,Hancock,West Virginia,Weirton,2.9,2020-01-25,29680.0,0,0,0.0,0.0
37219,Hancock,West Virginia,Weirton,6.5,2020-01-28,29680.0,0,0,0.0,0.0
37220,Hancock,West Virginia,Weirton,12.2,2020-01-31,29680.0,0,0,0.0,0.0
37221,Hancock,West Virginia,Weirton,7.4,2020-02-03,29680.0,0,0,0.0,0.0
37222,Hancock,West Virginia,Weirton,1.5,2020-02-06,29680.0,0,0,0.0,0.0
37223,Hancock,West Virginia,Weirton,9.1,2020-02-09,29680.0,0,0,0.0,0.0
37224,Hancock,West Virginia,Weirton,13.2,2020-02-12,29680.0,0,0,0.0,0.0
37225,Hancock,West Virginia,Weirton,6.0,2020-02-15,29680.0,0,0,0.0,0.0
37226,Hancock,West Virginia,Weirton,7.8,2020-02-18,29680.0,0,0,0.0,0.0
37227,Hancock,West Virginia,Weirton,7.8,2020-02-21,29680.0,0,0,0.0,0.0
37228,Hancock,West Virginia,Weirton,11.4,2020-02-24,29680.0,0,0,0.0,0.0
37229,Hancock,West Virginia,Weirton,3.9,2020-02-27,29680.0,0,0,0.0,0.0
37230,Hancock,West Virginia,Weirton,6.9,2020-03-01,29680.0,0,0,0.0,0.0
37231,Hancock,West Virginia,Weirton,3.2,2020-03-04,29680.0,0,0,0.0,0.0
37232,Hancock,West Virginia,Weirton,3.4,2020-03-07,29680.0,0,0,0.0,0.0
37233,Hancock,West Virginia,Weirton,7.8,2020-03-10,29680.0,0,0,0.0,0.0
37234,Hancock,West Virginia,Weirton,3.2,2020-03-13,29680.0,0,0,0.0,0.0
37235,Hancock,West Virginia,Weirton,5.7,2020-03-16,29680.0,0,0,0.0,0.0
37236,Hancock,West Virginia,Weirton,5.2,2020-03-19,29680.0,0,0,0.0,0.0
37237,Hancock,West Virginia,Weirton,6.1,2020-03-22,29680.0,0,0,0.0,0.0
37238,Hancock,West Virginia,Weirton,4.1,2020-03-25,29680.0,0,0,0.0,0.0
37239,Hancock,West Virginia,Weirton,10.5,2020-03-28,29680.0,1,0,1.0,0.0
37240,Hancock,West Virginia,Weirton,3.4,2020-03-31,29680.0,3,0,0.0,0.0
37241,Kanawha,West Virginia,Charleston,12.4,2020-01-23,185710.0,0,0,0.0,0.0
37242,Kanawha,West Virginia,Charleston,3.1,2020-01-24,185710.0,0,0,0.0,0.0
37243,Kanawha,West Virginia,Charleston,6.0,2020-01-26,185710.0,0,0,0.0,0.0
37244,Kanawha,West Virginia,Charleston,10.8,2020-01-27,185710.0,0,0,0.0,0.0
37245,Kanawha,West Virginia,Charleston,8.0,2020-01-29,185710.0,0,0,0.0,0.0
37246,Kanawha,West Virginia,Charleston,6.1,2020-01-30,185710.0,0,0,0.0,0.0
37247,Kanawha,West Virginia,Charleston,8.2,2020-02-01,185710.0,0,0,0.0,0.0
37248,Kanawha,West Virginia,Charleston,4.0,2020-02-02,185710.0,0,0,0.0,0.0
37249,Kanawha,West Virginia,Charleston,4.4,2020-02-04,185710.0,0,0,0.0,0.0
37250,Kanawha,West Virginia,Charleston,3.6,2020-02-05,185710.0,0,0,0.0,0.0
37251,Kanawha,West Virginia,Charleston,5.2,2020-02-07,185710.0,0,0,0.0,0.0
37252,Kanawha,West Virginia,Charleston,5.7,2020-02-08,185710.0,0,0,0.0,0.0
37253,Kanawha,West Virginia,Charleston,6.4,2020-02-10,185710.0,0,0,0.0,0.0
37254,Kanawha,West Virginia,Charleston,4.9,2020-02-11,185710.0,0,0,0.0,0.0
37255,Kanawha,West Virginia,Charleston,3.5,2020-02-13,185710.0,0,0,0.0,0.0
37256,Kanawha,West Virginia,Charleston,8.0,2020-02-14,185710.0,0,0,0.0,0.0
37257,Kanawha,West Virginia,Charleston,7.9,2020-02-16,185710.0,0,0,0.0,0.0
37258,Kanawha,West Virginia,Charleston,9.2,2020-02-17,185710.0,0,0,0.0,0.0
37259,Kanawha,West Virginia,Charleston,10.3,2020-02-19,185710.0,0,0,0.0,0.0
37260,Kanawha,West Virginia,Charleston,7.0,2020-02-20,185710.0,0,0,0.0,0.0
37261,Kanawha,West Virginia,Charleston,7.4,2020-02-22,185710.0,0,0,0.0,0.0
37262,Kanawha,West Virginia,Charleston,9.0,2020-02-23,185710.0,0,0,0.0,0.0
37263,Kanawha,West Virginia,Charleston,5.2,2020-02-25,185710.0,0,0,0.0,0.0
37264,Kanawha,West Virginia,Charleston,4.3,2020-02-26,185710.0,0,0,0.0,0.0
37265,Kanawha,West Virginia,Charleston,5.9,2020-02-28,185710.0,0,0,0.0,0.0
37266,Kanawha,West Virginia,Charleston,7.3,2020-02-29,185710.0,0,0,0.0,0.0
37267,Kanawha,West Virginia,Charleston,9.1,2020-03-02,185710.0,0,0,0.0,0.0
37268,Kanawha,West Virginia,Charleston,9.7,2020-03-03,185710.0,0,0,0.0,0.0
37269,Kanawha,West Virginia,Charleston,7.0,2020-03-05,185710.0,0,0,0.0,0.0
37270,Kanawha,West Virginia,Charleston,6.0,2020-03-06,185710.0,0,0,0.0,0.0
37271,Kanawha,West Virginia,Charleston,7.5,2020-03-08,185710.0,0,0,0.0,0.0
37272,Kanawha,West Virginia,Charleston,9.0,2020-03-09,185710.0,0,0,0.0,0.0
37273,Kanawha,West Virginia,Charleston,5.1,2020-03-11,185710.0,0,0,0.0,0.0
37274,Kanawha,West Virginia,Charleston,6.1,2020-03-12,185710.0,0,0,0.0,0.0
37275,Kanawha,West Virginia,Charleston,4.5,2020-03-14,185710.0,0,0,0.0,0.0
37276,Kanawha,West Virginia,Charleston,6.6,2020-03-15,185710.0,0,0,0.0,0.0
37277,Kanawha,West Virginia,Charleston,7.5,2020-03-17,185710.0,0,0,0.0,0.0
37278,Kanawha,West Virginia,Charleston,6.0,2020-03-18,185710.0,0,0,0.0,0.0
37279,Kanawha,West Virginia,Charleston,6.2,2020-03-20,185710.0,1,0,1.0,0.0
37280,Kanawha,West Virginia,Charleston,4.5,2020-03-21,185710.0,2,0,1.0,0.0
37281,Kanawha,West Virginia,Charleston,4.8,2020-03-23,185710.0,3,0,0.0,0.0
37282,Kanawha,West Virginia,Charleston,6.1,2020-03-24,185710.0,4,0,1.0,0.0
37283,Kanawha,West Virginia,Charleston,7.5,2020-03-26,185710.0,5,0,1.0,0.0
37284,Kanawha,West Virginia,Charleston,6.0,2020-03-27,185710.0,15,0,10.0,0.0
37285,Kanawha,West Virginia,Charleston,7.4,2020-03-29,185710.0,19,0,2.0,0.0
37286,Kanawha,West Virginia,Charleston,2.4,2020-03-30,185710.0,23,0,4.0,0.0
37287,Cabell,West Virginia,Huntington,10.6,2020-01-22,95318.0,0,0,,
37288,Cabell,West Virginia,Huntington,2.2,2020-01-25,95318.0,0,0,0.0,0.0
37289,Cabell,West Virginia,Huntington,11.5,2020-01-28,95318.0,0,0,0.0,0.0
37290,Cabell,West Virginia,Huntington,11.1,2020-01-28,95318.0,0,0,0.0,0.0
37291,Cabell,West Virginia,Huntington,11.8,2020-01-31,95318.0,0,0,0.0,0.0
37292,Cabell,West Virginia,Huntington,4.2,2020-02-03,95318.0,0,0,0.0,0.0
37293,Cabell,West Virginia,Huntington,4.4,2020-02-06,95318.0,0,0,0.0,0.0
37294,Cabell,West Virginia,Huntington,5.7,2020-02-09,95318.0,0,0,0.0,0.0
37295,Cabell,West Virginia,Huntington,5.3,2020-02-09,95318.0,0,0,0.0,0.0
37296,Cabell,West Virginia,Huntington,11.6,2020-02-12,95318.0,0,0,0.0,0.0
37297,Cabell,West Virginia,Huntington,5.0,2020-02-15,95318.0,0,0,0.0,0.0
37298,Cabell,West Virginia,Huntington,6.7,2020-02-18,95318.0,0,0,0.0,0.0
37299,Cabell,West Virginia,Huntington,5.9,2020-02-21,95318.0,0,0,0.0,0.0
37300,Cabell,West Virginia,Huntington,6.5,2020-02-21,95318.0,0,0,0.0,0.0
37301,Cabell,West Virginia,Huntington,6.0,2020-02-24,95318.0,0,0,0.0,0.0
37302,Cabell,West Virginia,Huntington,2.7,2020-02-27,95318.0,0,0,0.0,0.0
37303,Cabell,West Virginia,Huntington,4.9,2020-03-01,95318.0,0,0,0.0,0.0
37304,Cabell,West Virginia,Huntington,3.3,2020-03-04,95318.0,0,0,0.0,0.0
37305,Cabell,West Virginia,Huntington,3.1,2020-03-04,95318.0,0,0,0.0,0.0
37306,Cabell,West Virginia,Huntington,3.2,2020-03-07,95318.0,0,0,0.0,0.0
37307,Cabell,West Virginia,Huntington,4.7,2020-03-10,95318.0,0,0,0.0,0.0
37308,Cabell,West Virginia,Huntington,3.4,2020-03-13,95318.0,0,0,0.0,0.0
37309,Cabell,West Virginia,Huntington,7.0,2020-03-16,95318.0,0,0,0.0,0.0
37310,Cabell,West Virginia,Huntington,7.5,2020-03-16,95318.0,0,0,0.0,0.0
37311,Cabell,West Virginia,Huntington,7.0,2020-03-19,95318.0,0,0,0.0,0.0
37312,Cabell,West Virginia,Huntington,4.5,2020-03-22,95318.0,0,0,0.0,0.0
37313,Cabell,West Virginia,Huntington,9.1,2020-03-25,95318.0,0,0,0.0,0.0
37314,Cabell,West Virginia,Huntington,11.3,2020-03-28,95318.0,0,0,0.0,0.0
37315,Cabell,West Virginia,Huntington,11.3,2020-03-28,95318.0,0,0,0.0,0.0
37316,Cabell,West Virginia,Huntington,3.1,2020-03-31,95318.0,1,0,0.0,0.0
37317,Laramie,Wyoming,Cheyenne,1.1,2020-01-22,97692.0,0,0,,
37318,Laramie,Wyoming,Not in a city,1.3,2020-01-22,97692.0,0,0,,
37319,Laramie,Wyoming,Not in a city,1.3,2020-01-22,97692.0,0,0,,
37320,Laramie,Wyoming,Not in a city,0.6,2020-01-22,97692.0,0,0,,
37321,Laramie,Wyoming,Not in a city,4.4,2020-01-22,97692.0,0,0,,
37322,Laramie,Wyoming,Cheyenne,1.1,2020-01-28,97692.0,0,0,0.0,0.0
37323,Laramie,Wyoming,Cheyenne,0.9,2020-01-28,97692.0,0,0,0.0,0.0
37324,Laramie,Wyoming,Not in a city,1.0,2020-01-28,97692.0,0,0,0.0,0.0
37325,Laramie,Wyoming,Not in a city,1.0,2020-01-28,97692.0,0,0,0.0,0.0
37326,Laramie,Wyoming,Not in a city,0.5,2020-01-28,97692.0,0,0,0.0,0.0
37327,Laramie,Wyoming,Not in a city,1.1,2020-01-28,97692.0,0,0,0.0,0.0
37328,Laramie,Wyoming,Not in a city,1.2,2020-01-28,97692.0,0,0,0.0,0.0
37329,Laramie,Wyoming,Cheyenne,1.4,2020-02-03,97692.0,0,0,0.0,0.0
37330,Laramie,Wyoming,Not in a city,1.3,2020-02-03,97692.0,0,0,0.0,0.0
37331,Laramie,Wyoming,Not in a city,1.3,2020-02-03,97692.0,0,0,0.0,0.0
37332,Laramie,Wyoming,Not in a city,-1.4,2020-02-03,97692.0,0,0,0.0,0.0
37333,Laramie,Wyoming,Not in a city,1.3,2020-02-03,97692.0,0,0,0.0,0.0
37334,Laramie,Wyoming,Cheyenne,1.9,2020-02-09,97692.0,0,0,0.0,0.0
37335,Laramie,Wyoming,Cheyenne,2.0,2020-02-09,97692.0,0,0,0.0,0.0
37336,Laramie,Wyoming,Not in a city,1.9,2020-02-09,97692.0,0,0,0.0,0.0
37337,Laramie,Wyoming,Not in a city,1.9,2020-02-09,97692.0,0,0,0.0,0.0
37338,Laramie,Wyoming,Not in a city,1.5,2020-02-09,97692.0,0,0,0.0,0.0
37339,Laramie,Wyoming,Not in a city,2.1,2020-02-09,97692.0,0,0,0.0,0.0
37340,Laramie,Wyoming,Not in a city,1.0,2020-02-09,97692.0,0,0,0.0,0.0
37341,Laramie,Wyoming,Cheyenne,1.9,2020-02-15,97692.0,0,0,0.0,0.0
37342,Laramie,Wyoming,Not in a city,1.9,2020-02-15,97692.0,0,0,0.0,0.0
37343,Laramie,Wyoming,Not in a city,1.9,2020-02-15,97692.0,0,0,0.0,0.0
37344,Laramie,Wyoming,Not in a city,1.4,2020-02-15,97692.0,0,0,0.0,0.0
37345,Laramie,Wyoming,Not in a city,1.8,2020-02-15,97692.0,0,0,0.0,0.0
37346,Laramie,Wyoming,Cheyenne,2.7,2020-02-21,97692.0,0,0,0.0,0.0
37347,Laramie,Wyoming,Cheyenne,3.4,2020-02-21,97692.0,0,0,0.0,0.0
37348,Laramie,Wyoming,Not in a city,2.3,2020-02-21,97692.0,0,0,0.0,0.0
37349,Laramie,Wyoming,Not in a city,2.3,2020-02-21,97692.0,0,0,0.0,0.0
37350,Laramie,Wyoming,Not in a city,1.7,2020-02-21,97692.0,0,0,0.0,0.0
37351,Laramie,Wyoming,Not in a city,2.0,2020-02-21,97692.0,0,0,0.0,0.0
37352,Laramie,Wyoming,Not in a city,3.0,2020-02-21,97692.0,0,0,0.0,0.0
37353,Laramie,Wyoming,Cheyenne,1.3,2020-02-27,97692.0,0,0,0.0,0.0
37354,Laramie,Wyoming,Not in a city,1.3,2020-02-27,97692.0,0,0,0.0,0.0
37355,Laramie,Wyoming,Not in a city,1.3,2020-02-27,97692.0,0,0,0.0,0.0
37356,Laramie,Wyoming,Not in a city,0.7,2020-02-27,97692.0,0,0,0.0,0.0
37357,Laramie,Wyoming,Not in a city,3.7,2020-02-27,97692.0,0,0,0.0,0.0
37358,Laramie,Wyoming,Cheyenne,2.0,2020-03-04,97692.0,0,0,0.0,0.0
37359,Laramie,Wyoming,Cheyenne,2.0,2020-03-04,97692.0,0,0,0.0,0.0
37360,Laramie,Wyoming,Not in a city,1.5,2020-03-04,97692.0,0,0,0.0,0.0
37361,Laramie,Wyoming,Not in a city,1.5,2020-03-04,97692.0,0,0,0.0,0.0
37362,Laramie,Wyoming,Not in a city,0.5,2020-03-04,97692.0,0,0,0.0,0.0
37363,Laramie,Wyoming,Not in a city,1.5,2020-03-04,97692.0,0,0,0.0,0.0
37364,Laramie,Wyoming,Not in a city,2.7,2020-03-04,97692.0,0,0,0.0,0.0
37365,Laramie,Wyoming,Cheyenne,2.1,2020-03-10,97692.0,0,0,0.0,0.0
37366,Laramie,Wyoming,Not in a city,1.7,2020-03-10,97692.0,0,0,0.0,0.0
37367,Laramie,Wyoming,Not in a city,1.7,2020-03-10,97692.0,0,0,0.0,0.0
37368,Laramie,Wyoming,Not in a city,0.8,2020-03-10,97692.0,0,0,0.0,0.0
37369,Laramie,Wyoming,Not in a city,1.5,2020-03-10,97692.0,0,0,0.0,0.0
37370,Laramie,Wyoming,Cheyenne,3.1,2020-03-16,97692.0,0,0,0.0,0.0
37371,Laramie,Wyoming,Cheyenne,3.2,2020-03-16,97692.0,0,0,0.0,0.0
37372,Laramie,Wyoming,Not in a city,2.3,2020-03-16,97692.0,0,0,0.0,0.0
37373,Laramie,Wyoming,Not in a city,2.3,2020-03-16,97692.0,0,0,0.0,0.0
37374,Laramie,Wyoming,Not in a city,0.9,2020-03-16,97692.0,0,0,0.0,0.0
37375,Laramie,Wyoming,Not in a city,2.2,2020-03-16,97692.0,0,0,0.0,0.0
37376,Laramie,Wyoming,Not in a city,1.4,2020-03-16,97692.0,0,0,0.0,0.0
37377,Laramie,Wyoming,Cheyenne,1.7,2020-03-22,97692.0,6,0,2.0,0.0
37378,Laramie,Wyoming,Not in a city,1.8,2020-03-22,97692.0,6,0,2.0,0.0
37379,Laramie,Wyoming,Not in a city,1.8,2020-03-22,97692.0,6,0,2.0,0.0
37380,Laramie,Wyoming,Not in a city,1.2,2020-03-22,97692.0,6,0,2.0,0.0
37381,Laramie,Wyoming,Not in a city,2.4,2020-03-22,97692.0,6,0,2.0,0.0
37382,Sheridan,Wyoming,Sheridan,6.0,2020-01-22,30012.0,0,0,,
37383,Sheridan,Wyoming,Sheridan,2.3,2020-01-22,30012.0,0,0,,
37384,Sheridan,Wyoming,Sheridan,7.9,2020-01-28,30012.0,0,0,0.0,0.0
37385,Sheridan,Wyoming,Sheridan,8.2,2020-01-28,30012.0,0,0,0.0,0.0
37386,Sheridan,Wyoming,Sheridan,4.1,2020-01-28,30012.0,0,0,0.0,0.0
37387,Sheridan,Wyoming,Sheridan,1.7,2020-02-03,30012.0,0,0,0.0,0.0
37388,Sheridan,Wyoming,Sheridan,1.5,2020-02-03,30012.0,0,0,0.0,0.0
37389,Sheridan,Wyoming,Sheridan,8.1,2020-02-15,30012.0,0,0,0.0,0.0
37390,Sheridan,Wyoming,Sheridan,2.0,2020-02-15,30012.0,0,0,0.0,0.0
37391,Sheridan,Wyoming,Sheridan,2.4,2020-02-27,30012.0,0,0,0.0,0.0
37392,Sheridan,Wyoming,Sheridan,1.3,2020-02-27,30012.0,0,0,0.0,0.0
37393,Sheridan,Wyoming,Sheridan,3.8,2020-03-04,30012.0,0,0,0.0,0.0
37394,Sheridan,Wyoming,Sheridan,4.1,2020-03-04,30012.0,0,0,0.0,0.0
37395,Sheridan,Wyoming,Sheridan,1.3,2020-03-04,30012.0,0,0,0.0,0.0
37396,Sheridan,Wyoming,Sheridan,3.8,2020-03-10,30012.0,0,0,0.0,0.0
37397,Sheridan,Wyoming,Sheridan,2.1,2020-03-10,30012.0,0,0,0.0,0.0
37398,Sheridan,Wyoming,Sheridan,3.3,2020-03-16,30012.0,1,0,0.0,0.0
37399,Sheridan,Wyoming,Sheridan,3.3,2020-03-16,30012.0,1,0,0.0,0.0
37400,Sheridan,Wyoming,Sheridan,3.9,2020-03-16,30012.0,1,0,0.0,0.0
37401,Sheridan,Wyoming,Sheridan,7.6,2020-03-22,30012.0,4,0,0.0,0.0
37402,Sheridan,Wyoming,Sheridan,7.0,2020-03-22,30012.0,4,0,0.0,0.0
37403,Sheridan,Wyoming,Sheridan,4.4,2020-03-28,30012.0,6,0,1.0,0.0
37404,Sheridan,Wyoming,Sheridan,4.9,2020-03-28,30012.0,6,0,1.0,0.0
37405,Sheridan,Wyoming,Sheridan,2.5,2020-03-28,30012.0,6,0,1.0,0.0
37406,Fremont,Wyoming,Lander,7.0,2020-01-22,40076.0,0,0,,
37407,Fremont,Wyoming,Not in a city,1.7,2020-01-22,40076.0,0,0,,
37408,Fremont,Wyoming,Not in a city,-1.1,2020-01-22,40076.0,0,0,,
37409,Fremont,Wyoming,Lander,12.6,2020-01-28,40076.0,0,0,0.0,0.0
37410,Fremont,Wyoming,Not in a city,1.2,2020-01-28,40076.0,0,0,0.0,0.0
37411,Fremont,Wyoming,Not in a city,-2.0,2020-01-28,40076.0,0,0,0.0,0.0
37412,Fremont,Wyoming,Lander,2.0,2020-02-03,40076.0,0,0,0.0,0.0
37413,Fremont,Wyoming,Not in a city,-1.3,2020-02-03,40076.0,0,0,0.0,0.0
37414,Fremont,Wyoming,Lander,6.7,2020-02-09,40076.0,0,0,0.0,0.0
37415,Fremont,Wyoming,Not in a city,-0.5,2020-02-09,40076.0,0,0,0.0,0.0
37416,Fremont,Wyoming,Lander,8.8,2020-02-15,40076.0,0,0,0.0,0.0
37417,Fremont,Wyoming,Not in a city,-0.8,2020-02-15,40076.0,0,0,0.0,0.0
37418,Fremont,Wyoming,Lander,16.6,2020-02-21,40076.0,0,0,0.0,0.0
37419,Fremont,Wyoming,Not in a city,-0.8,2020-02-21,40076.0,0,0,0.0,0.0
37420,Fremont,Wyoming,Lander,7.7,2020-02-27,40076.0,0,0,0.0,0.0
