,County,State,City,Pollutant,Date
7547,Gwinnett,Georgia,Not in a city,4.1,2020-02-27
7548,Gwinnett,Georgia,Not in a city,6.8,2020-02-28
7549,Gwinnett,Georgia,Not in a city,4.8,2020-02-29
7550,Gwinnett,Georgia,Not in a city,12.0,2020-03-01
7551,Gwinnett,Georgia,Not in a city,16.7,2020-03-02
7552,Gwinnett,Georgia,Not in a city,10.0,2020-03-03
7553,Gwinnett,Georgia,Not in a city,10.3,2020-03-04
7554,Gwinnett,Georgia,Not in a city,4.5,2020-03-05
7555,Gwinnett,Georgia,Not in a city,4.9,2020-03-06
7556,Gwinnett,Georgia,Not in a city,6.3,2020-03-07
7557,Gwinnett,Georgia,Not in a city,8.0,2020-03-09
7558,Gwinnett,Georgia,Not in a city,8.4,2020-03-10
7559,Gwinnett,Georgia,Not in a city,8.2,2020-03-11
7560,Gwinnett,Georgia,Not in a city,10.7,2020-03-12
7561,Gwinnett,Georgia,Not in a city,8.2,2020-03-13
7562,Gwinnett,Georgia,Not in a city,8.8,2020-03-14
7563,Gwinnett,Georgia,Not in a city,5.7,2020-03-15
7564,Gwinnett,Georgia,Not in a city,12.6,2020-03-16
7565,Gwinnett,Georgia,Not in a city,17.7,2020-03-17
7566,Gwinnett,Georgia,Not in a city,19.9,2020-03-18
7567,Gwinnett,Georgia,Not in a city,17.1,2020-03-19
7568,Gwinnett,Georgia,Not in a city,11.9,2020-03-20
7569,Gwinnett,Georgia,Not in a city,4.3,2020-03-21
7570,Gwinnett,Georgia,Not in a city,8.0,2020-03-22
7571,Gwinnett,Georgia,Not in a city,3.5,2020-03-23
7572,Gwinnett,Georgia,Not in a city,5.1,2020-03-24
7573,Gwinnett,Georgia,Not in a city,2.9,2020-03-25
7574,Gwinnett,Georgia,Not in a city,7.5,2020-03-26
7575,Gwinnett,Georgia,Not in a city,14.9,2020-03-27
7576,Gwinnett,Georgia,Not in a city,14.4,2020-03-28
7577,Gwinnett,Georgia,Not in a city,10.6,2020-03-29
7578,Gwinnett,Georgia,Not in a city,5.5,2020-03-30
7579,Gwinnett,Georgia,Not in a city,7.0,2020-03-31
7580,Gwinnett,Georgia,Not in a city,4.3,2020-04-01
7581,Gwinnett,Georgia,Not in a city,4.6,2020-04-02
7582,Gwinnett,Georgia,Not in a city,6.1,2020-04-03
7583,Gwinnett,Georgia,Not in a city,9.8,2020-04-04
7584,Gwinnett,Georgia,Not in a city,17.8,2020-04-05
7585,Gwinnett,Georgia,Not in a city,18.3,2020-04-06
7586,Gwinnett,Georgia,Not in a city,18.0,2020-04-07
7587,Gwinnett,Georgia,Not in a city,10.5,2020-04-08
7588,Gwinnett,Georgia,Not in a city,6.6,2020-04-09
7589,Gwinnett,Georgia,Not in a city,4.9,2020-04-10
7590,Gwinnett,Georgia,Not in a city,10.2,2020-04-11
7591,Gwinnett,Georgia,Not in a city,15.9,2020-04-12
7592,Gwinnett,Georgia,Not in a city,5.8,2020-04-13
7593,Gwinnett,Georgia,Not in a city,5.2,2020-04-14
7594,Gwinnett,Georgia,Not in a city,4.8,2020-04-15
7595,Gwinnett,Georgia,Not in a city,7.1,2020-04-16
7596,Gwinnett,Georgia,Not in a city,12.7,2020-04-17
7597,Gwinnett,Georgia,Not in a city,6.2,2020-04-18
7598,Gwinnett,Georgia,Not in a city,6.9,2020-04-19
7599,Gwinnett,Georgia,Not in a city,3.6,2020-04-20
7600,Gwinnett,Georgia,Not in a city,6.9,2020-04-21
7601,Gwinnett,Georgia,Not in a city,5.4,2020-04-22
7602,Gwinnett,Georgia,Not in a city,4.6,2020-04-23
7603,Gwinnett,Georgia,Not in a city,4.6,2020-04-24
7604,Gwinnett,Georgia,Not in a city,5.9,2020-04-25
7605,Gwinnett,Georgia,Not in a city,2.7,2020-04-26
7606,Gwinnett,Georgia,Not in a city,5.7,2020-04-27
7607,Gwinnett,Georgia,Not in a city,8.6,2020-04-28
7608,Gwinnett,Georgia,Not in a city,7.6,2020-04-29
7609,Gwinnett,Georgia,Not in a city,4.7,2020-04-30
7610,Washington,Georgia,Sandersville,7.1,2020-01-22
7611,Washington,Georgia,Sandersville,9.2,2020-01-23
7612,Washington,Georgia,Sandersville,6.6,2020-01-24
7613,Washington,Georgia,Sandersville,6.3,2020-01-25
7614,Washington,Georgia,Sandersville,6.6,2020-01-26
7615,Washington,Georgia,Sandersville,5.7,2020-01-27
7616,Washington,Georgia,Sandersville,6.9,2020-01-28
7617,Washington,Georgia,Sandersville,10.0,2020-01-29
7618,Washington,Georgia,Sandersville,10.9,2020-01-30
7619,Washington,Georgia,Sandersville,6.6,2020-01-31
7620,Washington,Georgia,Sandersville,6.5,2020-02-01
7621,Washington,Georgia,Sandersville,6.0,2020-02-02
7622,Washington,Georgia,Sandersville,6.3,2020-02-03
7623,Washington,Georgia,Sandersville,7.7,2020-02-04
7624,Washington,Georgia,Sandersville,7.8,2020-02-05
7625,Washington,Georgia,Sandersville,5.5,2020-02-06
7626,Washington,Georgia,Sandersville,3.8,2020-02-07
7627,Washington,Georgia,Sandersville,5.2,2020-02-08
7628,Washington,Georgia,Sandersville,5.1,2020-02-09
7629,Washington,Georgia,Sandersville,6.4,2020-02-10
7630,Washington,Georgia,Sandersville,7.0,2020-02-11
7631,Washington,Georgia,Sandersville,7.4,2020-02-12
7632,Washington,Georgia,Sandersville,4.4,2020-02-13
7633,Washington,Georgia,Sandersville,3.8,2020-02-14
7634,Washington,Georgia,Sandersville,5.7,2020-02-15
7635,Washington,Georgia,Sandersville,7.2,2020-02-16
7636,Washington,Georgia,Sandersville,5.8,2020-02-17
7637,Washington,Georgia,Sandersville,4.4,2020-02-18
7638,Washington,Georgia,Sandersville,2.1,2020-02-19
7639,Washington,Georgia,Sandersville,3.8,2020-02-20
7640,Washington,Georgia,Sandersville,5.2,2020-02-21
7641,Washington,Georgia,Sandersville,5.8,2020-02-22
7642,Washington,Georgia,Sandersville,7.2,2020-02-23
7643,Washington,Georgia,Sandersville,7.5,2020-02-24
7644,Washington,Georgia,Sandersville,3.3,2020-02-25
7645,Washington,Georgia,Sandersville,6.6,2020-02-26
7646,Washington,Georgia,Sandersville,5.0,2020-02-27
7647,Washington,Georgia,Sandersville,6.3,2020-02-28
7648,Washington,Georgia,Sandersville,7.0,2020-02-29
7649,Washington,Georgia,Sandersville,8.6,2020-03-01
7650,Washington,Georgia,Sandersville,9.7,2020-03-02
7651,Washington,Georgia,Sandersville,7.7,2020-03-03
7652,Washington,Georgia,Sandersville,6.1,2020-03-04
7653,Washington,Georgia,Sandersville,2.3,2020-03-05
7654,Washington,Georgia,Sandersville,4.9,2020-03-06
7655,Washington,Georgia,Sandersville,4.3,2020-03-07
7656,Washington,Georgia,Sandersville,6.7,2020-03-08
7657,Washington,Georgia,Sandersville,6.3,2020-03-09
7658,Washington,Georgia,Sandersville,6.7,2020-03-10
7659,Washington,Georgia,Sandersville,14.1,2020-03-14
7660,Washington,Georgia,Sandersville,10.9,2020-03-15
7661,Washington,Georgia,Sandersville,13.6,2020-03-16
7662,Washington,Georgia,Sandersville,14.0,2020-03-17
7663,Washington,Georgia,Sandersville,14.1,2020-03-18
7664,Washington,Georgia,Sandersville,8.5,2020-03-19
7665,Washington,Georgia,Sandersville,15.8,2020-03-20
7666,Washington,Georgia,Sandersville,10.2,2020-03-21
7667,Washington,Georgia,Sandersville,7.3,2020-03-22
7668,Washington,Georgia,Sandersville,6.6,2020-03-23
7669,Washington,Georgia,Sandersville,8.7,2020-03-24
7670,Washington,Georgia,Sandersville,7.1,2020-03-25
7671,Washington,Georgia,Sandersville,6.0,2020-03-26
7672,Washington,Georgia,Sandersville,13.0,2020-03-27
7673,Washington,Georgia,Sandersville,19.6,2020-03-28
7674,Washington,Georgia,Sandersville,19.6,2020-03-29
7675,Washington,Georgia,Sandersville,10.0,2020-03-30
7676,Washington,Georgia,Sandersville,12.4,2020-03-31
7677,Washington,Georgia,Sandersville,4.1,2020-04-01
7678,Washington,Georgia,Sandersville,6.0,2020-04-02
7679,Washington,Georgia,Sandersville,9.5,2020-04-03
7680,Washington,Georgia,Sandersville,12.7,2020-04-04
7681,Washington,Georgia,Sandersville,10.5,2020-04-05
7682,Washington,Georgia,Sandersville,10.2,2020-04-06
7683,Washington,Georgia,Sandersville,20.9,2020-04-07
7684,Washington,Georgia,Sandersville,13.0,2020-04-08
7685,Washington,Georgia,Sandersville,8.4,2020-04-09
7686,Washington,Georgia,Sandersville,6.4,2020-04-10
7687,Washington,Georgia,Sandersville,5.0,2020-04-11
7688,Washington,Georgia,Sandersville,7.6,2020-04-12
7689,Washington,Georgia,Sandersville,6.5,2020-04-13
7690,Washington,Georgia,Sandersville,6.2,2020-04-14
7691,Washington,Georgia,Sandersville,6.2,2020-04-15
7692,Washington,Georgia,Sandersville,8.2,2020-04-16
7693,Washington,Georgia,Sandersville,8.1,2020-04-17
7694,Washington,Georgia,Sandersville,5.8,2020-04-18
7695,Washington,Georgia,Sandersville,3.4,2020-04-19
7696,Washington,Georgia,Sandersville,3.2,2020-04-20
7697,Washington,Georgia,Sandersville,6.3,2020-04-21
7698,Washington,Georgia,Sandersville,3.9,2020-04-22
7699,Washington,Georgia,Sandersville,3.1,2020-04-23
7700,Washington,Georgia,Sandersville,3.9,2020-04-24
7701,Washington,Georgia,Sandersville,4.3,2020-04-25
7702,Washington,Georgia,Sandersville,3.3,2020-04-26
7703,Washington,Georgia,Sandersville,3.8,2020-04-27
7704,Washington,Georgia,Sandersville,5.6,2020-04-28
7705,Washington,Georgia,Sandersville,3.5,2020-04-29
7706,Washington,Georgia,Sandersville,2.9,2020-04-30
7707,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.2,2020-01-22
7708,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.2,2020-01-23
7709,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.5,2020-01-24
7710,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.2,2020-01-25
7711,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.8,2020-01-26
7712,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.5,2020-01-27
7713,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.3,2020-01-28
7714,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.3,2020-01-29
7715,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.6,2020-01-30
7716,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.7,2020-01-31
7717,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.3,2020-02-01
7718,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.8,2020-02-02
7719,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.3,2020-02-03
7720,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.0,2020-02-04
7721,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.1,2020-02-05
7722,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.9,2020-02-06
7723,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.2,2020-02-07
7724,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.3,2020-02-08
7725,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.5,2020-02-09
7726,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.0,2020-02-10
7727,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.1,2020-02-11
7728,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.4,2020-02-12
7729,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.7,2020-02-13
7730,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.0,2020-02-14
7731,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.0,2020-02-15
7732,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.7,2020-02-16
7733,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.3,2020-02-17
7734,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.4,2020-02-18
7735,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.3,2020-02-19
7736,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.0,2020-02-20
7737,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.3,2020-02-21
7738,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.2,2020-02-22
7739,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.1,2020-02-23
7740,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.6,2020-02-24
7741,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.8,2020-02-25
7742,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.2,2020-02-26
7743,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.6,2020-02-27
7744,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.2,2020-02-28
7745,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.3,2020-02-29
7746,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.0,2020-03-01
7747,Clarke,Georgia,Athens (corp name Athens-Clarke County),13.3,2020-03-02
7748,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.9,2020-03-03
7749,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.4,2020-03-04
7750,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.7,2020-03-05
7751,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.1,2020-03-06
7752,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.0,2020-03-07
7753,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.5,2020-03-08
7754,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.9,2020-03-09
7755,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.2,2020-03-10
7756,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.5,2020-03-11
7757,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.8,2020-03-12
7758,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.9,2020-03-13
7759,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.7,2020-03-14
7760,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.8,2020-03-15
7761,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.8,2020-03-16
7762,Clarke,Georgia,Athens (corp name Athens-Clarke County),14.2,2020-03-17
7763,Clarke,Georgia,Athens (corp name Athens-Clarke County),17.2,2020-03-18
7764,Clarke,Georgia,Athens (corp name Athens-Clarke County),20.3,2020-03-19
7765,Clarke,Georgia,Athens (corp name Athens-Clarke County),16.1,2020-03-20
7766,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.0,2020-03-21
7767,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.3,2020-03-22
7768,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.7,2020-03-23
7769,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.1,2020-03-24
7770,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.2,2020-03-25
7771,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.4,2020-03-26
7772,Clarke,Georgia,Athens (corp name Athens-Clarke County),15.3,2020-03-27
7773,Clarke,Georgia,Athens (corp name Athens-Clarke County),16.3,2020-03-28
7774,Clarke,Georgia,Athens (corp name Athens-Clarke County),13.5,2020-03-29
7775,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.2,2020-03-30
7776,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.3,2020-03-31
7777,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.8,2020-04-01
7778,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.0,2020-04-02
7779,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.4,2020-04-03
7780,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.7,2020-04-04
7781,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.7,2020-04-05
7782,Clarke,Georgia,Athens (corp name Athens-Clarke County),13.4,2020-04-06
7783,Clarke,Georgia,Athens (corp name Athens-Clarke County),17.9,2020-04-07
7784,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.4,2020-04-08
7785,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.5,2020-04-09
7786,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.1,2020-04-10
7787,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.3,2020-04-11
7788,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.4,2020-04-12
7789,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.4,2020-04-13
7790,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.9,2020-04-14
7791,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.8,2020-04-15
7792,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.6,2020-04-16
7793,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.6,2020-04-17
7794,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.6,2020-04-18
7795,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.1,2020-04-19
7796,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.4,2020-04-20
7797,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.5,2020-04-21
7798,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.0,2020-04-22
7799,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.7,2020-04-23
7800,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.0,2020-04-24
7801,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.3,2020-04-25
7802,Clarke,Georgia,Athens (corp name Athens-Clarke County),2.9,2020-04-26
7803,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.5,2020-04-27
7804,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.0,2020-04-28
7805,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.5,2020-04-29
7806,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.2,2020-04-30
7807,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.7,2020-01-22
7808,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.7,2020-01-23
7809,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.9,2020-01-24
7810,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.6,2020-01-25
7811,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.2,2020-01-26
7812,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.0,2020-01-27
7813,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.6,2020-01-28
7814,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.9,2020-01-29
7815,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.4,2020-01-30
7816,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.5,2020-01-31
7817,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.1,2020-02-01
7818,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.1,2020-02-02
7819,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.7,2020-02-03
7820,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.6,2020-02-04
7821,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.1,2020-02-05
7822,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.0,2020-02-06
7823,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.4,2020-02-07
7824,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.9,2020-02-08
7825,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.2,2020-02-09
7826,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.6,2020-02-10
7827,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.3,2020-02-11
7828,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.6,2020-02-12
7829,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.9,2020-02-13
7830,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.4,2020-02-14
7831,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.5,2020-02-15
7832,Clarke,Georgia,Athens (corp name Athens-Clarke County),13.5,2020-02-16
7833,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.8,2020-02-17
7834,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.7,2020-02-18
7835,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.5,2020-02-19
7836,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.4,2020-02-20
7837,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.9,2020-02-21
7838,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.0,2020-02-22
7839,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.0,2020-02-23
7840,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.1,2020-02-24
7841,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.0,2020-02-25
7842,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.6,2020-02-26
7843,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.9,2020-02-27
7844,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.8,2020-02-28
7845,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.8,2020-02-29
7846,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.8,2020-03-01
7847,Clarke,Georgia,Athens (corp name Athens-Clarke County),14.0,2020-03-02
7848,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.2,2020-03-03
7849,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.7,2020-03-04
7850,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.9,2020-03-05
7851,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.5,2020-03-06
7852,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.3,2020-03-07
7853,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.7,2020-03-08
7854,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.8,2020-03-09
7855,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.7,2020-03-10
7856,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.8,2020-03-11
7857,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.9,2020-03-12
7858,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.5,2020-03-13
7859,Clarke,Georgia,Athens (corp name Athens-Clarke County),9.4,2020-03-14
7860,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.9,2020-03-15
7861,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.8,2020-03-16
7862,Clarke,Georgia,Athens (corp name Athens-Clarke County),15.1,2020-03-17
7863,Clarke,Georgia,Athens (corp name Athens-Clarke County),18.0,2020-03-18
7864,Clarke,Georgia,Athens (corp name Athens-Clarke County),22.8,2020-03-19
7865,Clarke,Georgia,Athens (corp name Athens-Clarke County),15.3,2020-03-20
7866,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.2,2020-03-21
7867,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.7,2020-03-22
7868,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.9,2020-03-23
7869,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.2,2020-03-24
7870,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.4,2020-03-25
7871,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.1,2020-03-26
7872,Clarke,Georgia,Athens (corp name Athens-Clarke County),17.0,2020-03-27
7873,Clarke,Georgia,Athens (corp name Athens-Clarke County),17.9,2020-03-28
7874,Clarke,Georgia,Athens (corp name Athens-Clarke County),13.9,2020-03-29
7875,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.5,2020-03-30
7876,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.8,2020-03-31
7877,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.0,2020-04-01
7878,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.4,2020-04-02
7879,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.8,2020-04-03
7880,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.2,2020-04-04
7881,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.3,2020-04-05
7882,Clarke,Georgia,Athens (corp name Athens-Clarke County),14.0,2020-04-06
7883,Clarke,Georgia,Athens (corp name Athens-Clarke County),18.4,2020-04-07
7884,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.5,2020-04-08
7885,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.5,2020-04-09
7886,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.3,2020-04-10
7887,Clarke,Georgia,Athens (corp name Athens-Clarke County),10.7,2020-04-11
7888,Clarke,Georgia,Athens (corp name Athens-Clarke County),12.5,2020-04-12
7889,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.5,2020-04-13
7890,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.0,2020-04-14
7891,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.8,2020-04-15
7892,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.7,2020-04-16
7893,Clarke,Georgia,Athens (corp name Athens-Clarke County),11.8,2020-04-17
7894,Clarke,Georgia,Athens (corp name Athens-Clarke County),7.6,2020-04-18
7895,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.2,2020-04-19
7896,Clarke,Georgia,Athens (corp name Athens-Clarke County),3.4,2020-04-20
7897,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.6,2020-04-21
7898,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.1,2020-04-22
7899,Clarke,Georgia,Athens (corp name Athens-Clarke County),5.6,2020-04-23
7900,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.9,2020-04-24
7901,Clarke,Georgia,Athens (corp name Athens-Clarke County),6.2,2020-04-25
7902,Clarke,Georgia,Athens (corp name Athens-Clarke County),2.8,2020-04-26
7903,Clarke,Georgia,Athens (corp name Athens-Clarke County),4.6,2020-04-27
7904,Clarke,Georgia,Athens (corp name Athens-Clarke County),8.1,2020-04-28
